YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_NAME,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKDAY,5,Haw Par Villa,CC25,1442,356
2023-08,WEEKDAY,5,Paya Lebar,EW8/CC9,3027,1466
2023-08,WEEKENDS/HOLIDAY,5,Paya Lebar,EW8/CC9,486,158
2023-08,WEEKDAY,10,Canberra,NS12,15298,6500
2023-08,WEEKENDS/HOLIDAY,10,Canberra,NS12,9233,3936
2023-08,WEEKDAY,21,Joo Koon,EW29,12275,4869
2023-08,WEEKENDS/HOLIDAY,21,Joo Koon,EW29,3371,6333
2023-08,WEEKDAY,5,Marymount,CC16,1140,362
2023-08,WEEKENDS/HOLIDAY,5,Marymount,CC16,242,53
2023-08,WEEKDAY,14,Telok Blangah,CC28,3143,3655
2023-08,WEEKENDS/HOLIDAY,14,Telok Blangah,CC28,1933,1692
2023-08,WEEKENDS/HOLIDAY,12,Pioneer,EW28,14839,7284
2023-08,WEEKDAY,12,Pioneer,EW28,25121,16323
2023-08,WEEKDAY,20,Esplanade,CC3,14963,3816
2023-08,WEEKENDS/HOLIDAY,20,Esplanade,CC3,11553,2166
2023-08,WEEKENDS/HOLIDAY,8,Holland Village,CC21,2235,3230
2023-08,WEEKDAY,8,Holland Village,CC21,14618,12401
2023-08,WEEKENDS/HOLIDAY,23,Holland Village,CC21,1327,1127
2023-08,WEEKDAY,23,Holland Village,CC21,3308,2717
2023-08,WEEKDAY,16,HarbourFront,NE1/CC29,65793,42832
2023-08,WEEKENDS/HOLIDAY,16,HarbourFront,NE1/CC29,36626,30042
2023-08,WEEKENDS/HOLIDAY,0,Botanic Gardens,CC19/DT9,62,227
2023-08,WEEKDAY,0,Botanic Gardens,CC19/DT9,137,358
2023-08,WEEKDAY,9,Braddell,NS18,27439,15453
2023-08,WEEKENDS/HOLIDAY,9,Braddell,NS18,9173,3650
2023-08,WEEKDAY,13,Pioneer,EW28,24063,18822
2023-08,WEEKENDS/HOLIDAY,13,Pioneer,EW28,13726,9120
2023-08,WEEKDAY,7,Maxwell,TE18,1823,6753
2023-08,WEEKENDS/HOLIDAY,7,Maxwell,TE18,413,1140
2023-08,WEEKDAY,11,Havelock,TE16,6955,4324
2023-08,WEEKENDS/HOLIDAY,11,Havelock,TE16,3995,2684
2023-08,WEEKDAY,18,Bukit Batok,NS2,58566,102211
2023-08,WEEKENDS/HOLIDAY,18,Bukit Batok,NS2,12889,16457
2023-08,WEEKDAY,10,Senja,BP13,1594,827
2023-08,WEEKENDS/HOLIDAY,10,Senja,BP13,844,429
2023-08,WEEKENDS/HOLIDAY,23,Khatib,NS14,4277,10438
2023-08,WEEKDAY,23,Khatib,NS14,8972,24090
2023-08,WEEKDAY,23,Tampines West,DT31,1391,6112
2023-08,WEEKENDS/HOLIDAY,23,Tampines West,DT31,603,2724
2023-08,WEEKENDS/HOLIDAY,18,Bedok North,DT29,3196,3818
2023-08,WEEKDAY,18,Bedok North,DT29,13504,28236
2023-08,WEEKDAY,17,Tai Seng,CC11,79949,15525
2023-08,WEEKENDS/HOLIDAY,17,Tai Seng,CC11,9232,5777
2023-08,WEEKENDS/HOLIDAY,9,Bangkit,BP9,1669,870
2023-08,WEEKDAY,9,Bangkit,BP9,3462,2569
2023-08,WEEKENDS/HOLIDAY,15,Bukit Panjang,BP6/DT1,18831,18244
2023-08,WEEKDAY,15,Bukit Panjang,BP6/DT1,29321,40590
2023-08,WEEKDAY,9,Bukit Panjang,BP6/DT1,66669,31227
2023-08,WEEKENDS/HOLIDAY,9,Bukit Panjang,BP6/DT1,21840,12512
2023-08,WEEKENDS/HOLIDAY,8,City Hall,NS25/EW13,3019,20776
2023-08,WEEKDAY,8,City Hall,NS25/EW13,12827,111426
2023-08,WEEKDAY,22,Pasir Panjang,CC26,2768,1939
2023-08,WEEKENDS/HOLIDAY,22,Pasir Panjang,CC26,753,924
2023-08,WEEKDAY,11,Tan Kah Kee,DT8,7364,3139
2023-08,WEEKENDS/HOLIDAY,11,Tan Kah Kee,DT8,2040,1278
2023-08,WEEKDAY,9,Hougang,NE14,61464,16435
2023-08,WEEKENDS/HOLIDAY,9,Hougang,NE14,19138,7448
2023-08,WEEKENDS/HOLIDAY,15,Fajar,BP10,1203,1610
2023-08,WEEKDAY,15,Fajar,BP10,2019,3974
2023-08,WEEKENDS/HOLIDAY,21,Tampines,EW2/DT32,19805,23175
2023-08,WEEKDAY,21,Tampines,EW2/DT32,48217,57486
2023-08,WEEKDAY,22,Marina Bay,NS27/CE2/TE20,3939,2015
2023-08,WEEKENDS/HOLIDAY,22,Marina Bay,NS27/CE2/TE20,1719,768
2023-08,WEEKENDS/HOLIDAY,12,Boon Lay,EW27,25342,20605
2023-08,WEEKDAY,12,Boon Lay,EW27,37781,40048
2023-08,WEEKDAY,18,Tampines,EW2/DT32,108810,198309
2023-08,WEEKENDS/HOLIDAY,18,Tampines,EW2/DT32,29891,34408
2023-08,WEEKENDS/HOLIDAY,14,Bakau,SE3,1330,1383
2023-08,WEEKDAY,14,Bakau,SE3,2613,3319
2023-08,WEEKENDS/HOLIDAY,8,Damai,PE7,2465,1345
2023-08,WEEKDAY,8,Damai,PE7,12476,5605
2023-08,WEEKDAY,10,Tampines West,DT31,8789,4678
2023-08,WEEKENDS/HOLIDAY,10,Tampines West,DT31,4229,2088
2023-08,WEEKENDS/HOLIDAY,12,Soo Teck,PW7,1463,1334
2023-08,WEEKDAY,12,Soo Teck,PW7,2636,2290
2023-08,WEEKDAY,0,Bukit Gombak,NS3,213,3091
2023-08,WEEKENDS/HOLIDAY,0,Bukit Gombak,NS3,123,1358
2023-08,WEEKDAY,21,Cove,PE1,1127,6107
2023-08,WEEKENDS/HOLIDAY,21,Cove,PE1,457,2294
2023-08,WEEKENDS/HOLIDAY,7,Soo Teck,PW7,727,786
2023-08,WEEKDAY,7,Soo Teck,PW7,8405,7606
2023-08,WEEKDAY,23,Bukit Batok,NS2,4255,13417
2023-08,WEEKENDS/HOLIDAY,23,Bukit Batok,NS2,1944,6278
2023-08,WEEKENDS/HOLIDAY,19,Pioneer,EW28,10383,15956
2023-08,WEEKDAY,19,Pioneer,EW28,31981,60287
2023-08,WEEKENDS/HOLIDAY,16,Kaki Bukit,DT28,5061,4303
2023-08,WEEKDAY,16,Kaki Bukit,DT28,9450,9243
2023-08,WEEKDAY,5,Admiralty,NS10,26163,3347
2023-08,WEEKENDS/HOLIDAY,5,Admiralty,NS10,5344,663
2023-08,WEEKENDS/HOLIDAY,20,Fort Canning,DT20,3568,3331
2023-08,WEEKDAY,20,Fort Canning,DT20,8883,8801
2023-08,WEEKENDS/HOLIDAY,22,Jurong East,EW24/NS1,27557,13119
2023-08,WEEKDAY,22,Jurong East,EW24/NS1,58772,26140
2023-08,WEEKENDS/HOLIDAY,20,Thanggam,SW4,527,1255
2023-08,WEEKDAY,20,Thanggam,SW4,1176,4417
2023-08,WEEKDAY,9,Dakota,CC8,14860,7999
2023-08,WEEKENDS/HOLIDAY,9,Dakota,CC8,4473,3411
2023-08,WEEKENDS/HOLIDAY,12,Clementi,EW23,24410,19324
2023-08,WEEKDAY,12,Clementi,EW23,45166,44402
2023-08,WEEKDAY,14,Woodlands North ,TE1,9218,4751
2023-08,WEEKENDS/HOLIDAY,14,Woodlands North ,TE1,1329,1082
2023-08,WEEKENDS/HOLIDAY,16,Pending,BP8,674,697
2023-08,WEEKDAY,16,Pending,BP8,2117,1899
2023-08,WEEKENDS/HOLIDAY,21,Choa Chu Kang,NS4/BP1,9810,19950
2023-08,WEEKDAY,21,Choa Chu Kang,NS4/BP1,24909,49556
2023-08,WEEKENDS/HOLIDAY,10,Dover,EW22,2968,1892
2023-08,WEEKDAY,10,Dover,EW22,9626,16200
2023-08,WEEKDAY,5,Samudera,PW4,2327,71
2023-08,WEEKENDS/HOLIDAY,5,Samudera,PW4,378,4
2023-08,WEEKDAY,16,Lavender,EW11,21230,19701
2023-08,WEEKENDS/HOLIDAY,16,Lavender,EW11,9633,10151
2023-08,WEEKENDS/HOLIDAY,10,Sengkang,NE16/STC,22254,13716
2023-08,WEEKDAY,10,Sengkang,NE16/STC,44522,26485
2023-08,WEEKENDS/HOLIDAY,17,Segar,BP11,1282,1320
2023-08,WEEKDAY,17,Segar,BP11,3850,5979
2023-08,WEEKDAY,6,Geylang Bahru,DT24,8748,2695
2023-08,WEEKENDS/HOLIDAY,6,Geylang Bahru,DT24,1700,634
2023-08,WEEKDAY,17,Dover,EW22,36540,14973
2023-08,WEEKENDS/HOLIDAY,17,Dover,EW22,2684,2771
2023-08,WEEKDAY,17,Gardens by the Bay,TE22,2919,8189
2023-08,WEEKENDS/HOLIDAY,17,Gardens by the Bay,TE22,2782,9295
2023-08,WEEKDAY,7,Admiralty,NS10,186323,64450
2023-08,WEEKENDS/HOLIDAY,7,Admiralty,NS10,20088,8427
2023-08,WEEKENDS/HOLIDAY,18,Soo Teck,PW7,1387,1474
2023-08,WEEKDAY,18,Soo Teck,PW7,5133,7050
2023-08,WEEKDAY,21,HarbourFront,NE1/CC29,88558,20655
2023-08,WEEKENDS/HOLIDAY,21,HarbourFront,NE1/CC29,44434,9872
2023-08,WEEKENDS/HOLIDAY,16,Compassvale,SE1,1828,1869
2023-08,WEEKDAY,16,Compassvale,SE1,3967,5004
2023-08,WEEKDAY,22,Beauty World,DT5,7300,14247
2023-08,WEEKENDS/HOLIDAY,22,Beauty World,DT5,2231,6832
2023-08,WEEKENDS/HOLIDAY,0,Tai Seng,CC11,65,356
2023-08,WEEKDAY,0,Tai Seng,CC11,174,780
2023-08,WEEKENDS/HOLIDAY,9,Buona Vista,EW21/CC22,6281,8148
2023-08,WEEKDAY,9,Buona Vista,EW21/CC22,18904,75195
2023-08,WEEKDAY,11,Esplanade,CC3,5173,10525
2023-08,WEEKENDS/HOLIDAY,11,Esplanade,CC3,2515,6498
2023-08,WEEKENDS/HOLIDAY,10,Gardens by the Bay,TE22,515,2784
2023-08,WEEKDAY,10,Gardens by the Bay,TE22,1623,4211
2023-08,WEEKDAY,0,Kovan,NE13,199,1752
2023-08,WEEKENDS/HOLIDAY,0,Kovan,NE13,70,821
2023-08,WEEKDAY,0,Choa Chu Kang,NS4/BP1,992,4573
2023-08,WEEKENDS/HOLIDAY,0,Choa Chu Kang,NS4/BP1,443,2366
2023-08,WEEKENDS/HOLIDAY,8,Bukit Panjang,BP6/DT1,19693,11308
2023-08,WEEKDAY,8,Bukit Panjang,BP6/DT1,146507,59967
2023-08,WEEKDAY,19,Botanic Gardens,CC19/DT9,11178,10266
2023-08,WEEKENDS/HOLIDAY,19,Botanic Gardens,CC19/DT9,6309,2928
2023-08,WEEKENDS/HOLIDAY,21,South View,BP2,352,1727
2023-08,WEEKDAY,21,South View,BP2,934,4682
2023-08,WEEKENDS/HOLIDAY,15,Bedok,EW5,16502,16973
2023-08,WEEKDAY,15,Bedok,EW5,27745,33791
2023-08,WEEKDAY,6,Bayfront,CE1/DT16,6289,23796
2023-08,WEEKENDS/HOLIDAY,6,Bayfront,CE1/DT16,5800,9713
2023-08,WEEKENDS/HOLIDAY,20,Simei,EW3,5131,9667
2023-08,WEEKDAY,20,Simei,EW3,12670,28292
2023-08,WEEKENDS/HOLIDAY,8,Sixth Avenue,DT7,1436,2085
2023-08,WEEKDAY,8,Sixth Avenue,DT7,8959,15218
2023-08,WEEKENDS/HOLIDAY,20,Kranji,NS7,14255,13340
2023-08,WEEKDAY,20,Kranji,NS7,19483,33464
2023-08,WEEKDAY,12,Buona Vista,EW21/CC22,27013,26328
2023-08,WEEKENDS/HOLIDAY,12,Buona Vista,EW21/CC22,9902,9821
2023-08,WEEKENDS/HOLIDAY,0,Kembangan,EW6,54,400
2023-08,WEEKDAY,0,Kembangan,EW6,87,1085
2023-08,WEEKENDS/HOLIDAY,8,Tampines East,DT33,8977,2658
2023-08,WEEKDAY,8,Tampines East,DT33,87656,14416
2023-08,WEEKENDS/HOLIDAY,17,Ranggung,SE5,1268,1350
2023-08,WEEKDAY,17,Ranggung,SE5,3927,4240
2023-08,WEEKENDS/HOLIDAY,7,Buona Vista,EW21/CC22,3098,7026
2023-08,WEEKDAY,7,Buona Vista,EW21/CC22,26417,68510
2023-08,WEEKDAY,20,Nibong,PW5,1424,7222
2023-08,WEEKENDS/HOLIDAY,20,Nibong,PW5,727,3578
2023-08,WEEKENDS/HOLIDAY,5,Telok Ayer,DT18,6,0
2023-08,WEEKDAY,5,Telok Ayer,DT18,23,0
2023-08,WEEKDAY,17,Bendemeer,DT23,16792,5470
2023-08,WEEKENDS/HOLIDAY,17,Bendemeer,DT23,2337,1738
2023-08,WEEKDAY,9,Holland Village,CC21,10132,11030
2023-08,WEEKENDS/HOLIDAY,9,Holland Village,CC21,2965,4796
2023-08,WEEKDAY,17,Boon Lay,EW27,100380,113450
2023-08,WEEKENDS/HOLIDAY,17,Boon Lay,EW27,28131,35070
2023-08,WEEKENDS/HOLIDAY,18,Yishun,NS13,24250,35561
