YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKDAY,12,TRAIN,DT6,10089,7680
2023-08,WEEKDAY,17,TRAIN,BP8,3630,2877
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,BP8,749,754
2023-08,WEEKDAY,9,TRAIN,TE12,4416,10097
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1132,2477
2023-08,WEEKDAY,5,TRAIN,NE13,4084,645
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NE13,606,132
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,14473,24263
2023-08,WEEKDAY,9,TRAIN,EW24/NS1,38943,92621
2023-08,WEEKDAY,11,TRAIN,DT18,12710,19942
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2154,4197
2023-08,WEEKDAY,14,TRAIN,DT21,7382,8042
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3895,4423
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,5342,3417
2023-08,WEEKDAY,6,TRAIN,NS17/CC15,38835,27185
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7337,10540
2023-08,WEEKDAY,18,TRAIN,DT22,15421,26837
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE18,4919,4161
2023-08,WEEKDAY,17,TRAIN,TE18,15730,8369
2023-08,WEEKDAY,19,TRAIN,EW9,27933,65416
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW9,12603,18339
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,649,1332
2023-08,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1570,23858
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2037,2144
2023-08,WEEKDAY,17,TRAIN,TE1,26107,4128
2023-08,WEEKDAY,11,TRAIN,DT30,7884,3239
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4434,1761
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2711,482
2023-08,WEEKDAY,5,TRAIN,NS8,16266,2470
2023-08,WEEKDAY,14,TRAIN,EW9,18978,16662
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW9,11699,11177
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1495,1339
2023-08,WEEKDAY,8,TRAIN,DT34,13899,13686
2023-08,WEEKDAY,15,TRAIN,TE4,4548,3097
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2371,1564
2023-08,WEEKDAY,23,TRAIN,NE12/CC13,10800,29261
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4877,12342
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6864,2188
2023-08,WEEKDAY,6,TRAIN,NS3,49091,9588
2023-08,WEEKDAY,20,TRAIN,CG2,26757,20059
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CG2,14756,8484
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,CC2,325,1084
2023-08,WEEKDAY,7,TRAIN,CC2,1384,10283
2023-08,WEEKDAY,10,TRAIN,EW8/CC9,27033,51709
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,19208,41880
2023-08,WEEKDAY,12,TRAIN,NS28,1373,2086
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS28,3541,2943
2023-08,WEEKDAY,23,TRAIN,SE4,189,2177
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,SE4,100,875
2023-08,WEEKDAY,13,TRAIN,EW20,12150,10971
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6463,5216
2023-08,WEEKDAY,18,TRAIN,BP11,3474,11467
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1249,1602
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NS15,6901,5064
2023-08,WEEKDAY,13,TRAIN,NS15,24806,19160
2023-08,WEEKDAY,21,TRAIN,TE19,7003,1671
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1669,830
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2708,1381
2023-08,WEEKDAY,6,TRAIN,EW19,21893,8924
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,8454,4400
2023-08,WEEKDAY,6,TRAIN,EW2/DT32,61160,27488
2023-08,WEEKDAY,22,TRAIN,NS2,10665,27855
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4559,11748
2023-08,WEEKDAY,9,TRAIN,NS11,56987,21102
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS11,23777,8585
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3310,3504
2023-08,WEEKDAY,14,TRAIN,DT31,5779,6815
2023-08,WEEKDAY,22,TRAIN,NE17/PTC,17825,37606
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,8926,15693
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,TE8,708,902
2023-08,WEEKDAY,6,TRAIN,TE8,5696,2793
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,17112,26103
2023-08,WEEKDAY,12,TRAIN,NE7/DT12,41422,33569
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,PE4,740,353
2023-08,WEEKDAY,8,TRAIN,PE4,3891,1031
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1870,1481
2023-08,WEEKDAY,15,TRAIN,DT34,4193,3809
2023-08,WEEKDAY,23,TRAIN,TE1,444,1160
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,TE1,181,1168
2023-08,WEEKDAY,22,TRAIN,CC14,2477,6518
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1183,2462
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1678,2808
2023-08,WEEKDAY,20,TRAIN,CC16,5130,9075
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2595,3802
2023-08,WEEKDAY,8,TRAIN,CC16,21386,24728
2023-08,WEEKDAY,19,TRAIN,NS5,24675,83593
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9207,16370
2023-08,WEEKDAY,21,TRAIN,NS23,71028,16969
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS23,25899,7725
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7390,2836
2023-08,WEEKDAY,6,TRAIN,NS8,55245,13709
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,SW6,12,261
2023-08,WEEKDAY,0,TRAIN,SW6,38,687
2023-08,WEEKDAY,16,TRAIN,NE8,30074,32477
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NE8,21591,25244
2023-08,WEEKDAY,11,TRAIN,EW9,17937,13325
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,EW9,10904,9491
2023-08,WEEKDAY,11,TRAIN,DT31,7026,4608
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT31,4249,2234
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5250,6383
2023-08,WEEKDAY,16,TRAIN,EW6,9634,15147
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE11,6888,6202
2023-08,WEEKDAY,15,TRAIN,NE11,18392,12779
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1664,694
2023-08,WEEKDAY,10,TRAIN,SE5,3049,1247
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,18840,19802
2023-08,WEEKDAY,16,TRAIN,BP6/DT1,32934,48948
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5291,3992
2023-08,WEEKDAY,14,TRAIN,CC24,24930,25371
2023-08,WEEKDAY,7,TRAIN,NS18,38606,17983
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5622,2365
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,NE9,6750,10044
2023-08,WEEKDAY,20,TRAIN,NE9,20229,28626
2023-08,WEEKDAY,21,TRAIN,DT27,5366,8726
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1936,4410
2023-08,WEEKDAY,21,TRAIN,CE1/DT16,84823,22657
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,65488,11917
2023-08,WEEKDAY,16,TRAIN,EW29,28141,5795
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW29,9061,5030
2023-08,WEEKDAY,8,TRAIN,TE12,5009,20572
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,TE12,835,2768
2023-08,WEEKDAY,20,TRAIN,TE22,8020,4854
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,TE22,10876,3079
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1700,1161
2023-08,WEEKDAY,23,TRAIN,DT20,3879,2163
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW15,12465,8930
2023-08,WEEKDAY,16,TRAIN,EW15,45855,20772
2023-08,WEEKDAY,9,TRAIN,EW32,1784,4961
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW32,2240,594
2023-08,WEEKDAY,10,TRAIN,TE6,12685,3491
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,TE6,5956,2152
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,BP7,258,506
2023-08,WEEKDAY,17,TRAIN,BP7,1391,2185
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4621,3279
2023-08,WEEKDAY,19,TRAIN,DT21,17262,11993
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3358,3524
2023-08,WEEKDAY,18,TRAIN,PE6,9247,18058
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT34,2,375
2023-08,WEEKDAY,0,TRAIN,DT34,8,740
2023-08,WEEKDAY,20,TRAIN,CC11,25433,11350
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5313,4873
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS7,13357,9192
2023-08,WEEKDAY,16,TRAIN,NS7,20082,23782
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1186,2778
2023-08,WEEKDAY,23,TRAIN,NS15,3599,5931
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE15,2067,3569
2023-08,WEEKDAY,9,TRAIN,TE15,7489,13442
2023-08,WEEKDAY,22,TRAIN,EW26,8226,40410
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW26,4147,16779
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4614,6697
2023-08,WEEKDAY,12,TRAIN,NE5,12099,14116
2023-08,WEEKDAY,11,TRAIN,TE13,4357,3598
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,TE13,1802,1941
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,15437,34510
2023-08,WEEKDAY,10,TRAIN,NE4/DT19,32179,73440
2023-08,WEEKDAY,19,TRAIN,NE7/DT12,41986,48606
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,24096,20426
2023-08,WEEKDAY,19,TRAIN,DT3,5400,21812
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2203,4183
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS2,13353,15316
2023-08,WEEKDAY,17,TRAIN,NS2,46261,59652
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,TE13,15,34
2023-08,WEEKDAY,0,TRAIN,TE13,18,109
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,TE18,4921,4868
2023-08,WEEKDAY,18,TRAIN,TE18,22953,15494
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW30,95,682
2023-08,WEEKDAY,23,TRAIN,EW30,233,493
2023-08,WEEKDAY,10,TRAIN,SW7,3422,1328
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1760,632
2023-08,WEEKDAY,5,TRAIN,CC11,1747,1096
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC11,411,135
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1119,2067
2023-08,WEEKDAY,9,TRAIN,TE13,2934,7700
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW9,14382,16981
2023-08,WEEKDAY,17,TRAIN,EW9,36978,34288
2023-08,WEEKDAY,17,TRAIN,TE3,13462,13910
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE3,4696,3062
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2409,6465
2023-08,WEEKDAY,22,TRAIN,CC10/DT26,6985,15290
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,PE6,815,1898
2023-08,WEEKDAY,22,TRAIN,PE6,1967,4672
2023-08,WEEKDAY,9,TRAIN,TE5,6793,2975
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE5,2278,965
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2087,2885
2023-08,WEEKDAY,18,TRAIN,PE5,6589,15639
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE11,7119,7125
2023-08,WEEKDAY,13,TRAIN,NE11,14247,12681
2023-08,WEEKDAY,22,TRAIN,PW3,651,1133
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,PW3,188,534
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,TE12,2079,1104
2023-08,WEEKDAY,18,TRAIN,TE12,11066,4416
2023-08,WEEKDAY,20,TRAIN,SE3,1098,6422
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,SE3,503,1793
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5695,7168
2023-08,WEEKDAY,12,TRAIN,DT13,12337,18377
2023-08,WEEKDAY,20,TRAIN,TE3,4026,13769
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,TE3,1162,3759
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3873,13113
2023-08,WEEKDAY,23,TRAIN,NS16,9836,30835
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,1977,3439
2023-08,WEEKDAY,13,TRAIN,NS27/CE2/TE20,3939,8510
2023-08,WEEKDAY,0,TRAIN,NS24/NE6/CC1,582,425
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,231,247
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1025,848
2023-08,WEEKDAY,14,TRAIN,BP9,1887,1704
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,48504,36202
2023-08,WEEKDAY,19,TRAIN,EW24/NS1,149567,116165
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12426,26352
2023-08,WEEKDAY,12,TRAIN,NS23,27765,50320
2023-08,WEEKDAY,21,TRAIN,PE4,1062,2283
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,PE4,564,1060
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,33870,38310
2023-08,WEEKDAY,13,TRAIN,NE4/DT19,89953,66939
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,PE5,962,2929
2023-08,WEEKDAY,20,TRAIN,PE5,2026,10036
2023-08,WEEKDAY,20,TRAIN,TE13,3789,2260
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1239,1065
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1445,1192
2023-08,WEEKDAY,15,TRAIN,CC26,4007,2794
2023-08,WEEKDAY,22,TRAIN,NS19,15865,37974
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,NS19,6502,15544
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6728,7863
2023-08,WEEKDAY,21,TRAIN,NS8,12703,23693
2023-08,WEEKDAY,11,TRAIN,PE2,6487,3612
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3565,1542
2023-08,WEEKDAY,11,TRAIN,EW28,22428,14282
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,EW28,15791,6039
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,5541,12722
2023-08,WEEKDAY,10,TRAIN,EW14/NS26,20442,83673
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,9868,14426
2023-08,WEEKDAY,14,TRAIN,CC4/DT15,19197,20042
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5068,2954
2023-08,WEEKDAY,7,TRAIN,EW3,43848,26435
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6664,15480
2023-08,WEEKDAY,8,TRAIN,EW12/DT14,29375,125315
2023-08,WEEKDAY,19,TRAIN,DT8,7280,6839
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1260,1886
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NE9,13045,8208
2023-08,WEEKDAY,11,TRAIN,NE9,25807,16243
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1619,2177
2023-08,WEEKDAY,19,TRAIN,CC17/TE9,7959,12326
2023-08,WEEKDAY,8,TRAIN,DT30,41960,5707
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4236,1831
2023-08,WEEKDAY,18,TRAIN,PW5,3463,7961
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1532,3111
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2751,2721
2023-08,WEEKDAY,17,TRAIN,PE5,7280,10123
2023-08,WEEKDAY,16,TRAIN,DT33,12077,18136
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,DT33,7143,6545
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2530,1813
2023-08,WEEKDAY,9,TRAIN,PW4,6450,3610
2023-08,WEEKDAY,21,TRAIN,BP12,1000,2441
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,BP12,404,767
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,6342,5508
2023-08,WEEKDAY,22,TRAIN,EW16/NE3/TE17,20477,12391
2023-08,WEEKDAY,7,TRAIN,SW2,13601,3816
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1113,684
2023-08,WEEKDAY,18,TRAIN,CC21,15538,27853
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,CC21,4917,5202
2023-08,WEEKDAY,7,TRAIN,DT6,12477,18897
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1150,2212
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,BP12,203,724
2023-08,WEEKDAY,22,TRAIN,BP12,502,1744
2023-08,WEEKDAY,6,TRAIN,NS16,61721,36219
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS16,11487,6176
2023-08,WEEKDAY,13,TRAIN,NS10,34766,27669
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NS10,19444,14551
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1519,1452
2023-08,WEEKDAY,8,TRAIN,DT8,9367,12320
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1156,3288
2023-08,WEEKDAY,21,TRAIN,CC14,3688,8659
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8557,7389
2023-08,WEEKDAY,13,TRAIN,NE10,18322,15927
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW31,318,96
2023-08,WEEKDAY,5,TRAIN,EW31,990,1268
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,BP9,38,212
2023-08,WEEKDAY,23,TRAIN,BP9,97,783
2023-08,WEEKDAY,9,TRAIN,EW7,25662,16225
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW7,8583,5960
2023-08,WEEKDAY,5,TRAIN,BP12,3232,187
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,BP12,550,49
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW26,19792,6206
2023-08,WEEKDAY,10,TRAIN,EW26,34391,10799
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,TE18,212,550
2023-08,WEEKDAY,6,TRAIN,TE18,1014,2200
2023-08,WEEKDAY,20,TRAIN,EW27,47358,81653
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW27,18068,31720
2023-08,WEEKDAY,15,TRAIN,NS21/DT11,53376,56358
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,29248,30042
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW3,8069,8170
2023-08,WEEKDAY,15,TRAIN,EW3,16632,18356
2023-08,WEEKDAY,13,TRAIN,CC27,3741,7412
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,CC27,965,953
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4823,4166
2023-08,WEEKDAY,16,TRAIN,DT21,9884,7921
2023-08,WEEKDAY,5,TRAIN,EW6,1209,239
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW6,195,26
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,SW1,942,1021
2023-08,WEEKDAY,20,TRAIN,SW1,3100,3036
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2400,4354
2023-08,WEEKDAY,8,TRAIN,DT13,11751,24055
2023-08,WEEKDAY,11,TRAIN,CC19/DT9,7478,9238
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,4888,6032
2023-08,WEEKDAY,13,TRAIN,DT2,3423,1941
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT2,964,556
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,51251,24481
2023-08,WEEKDAY,20,TRAIN,EW24/NS1,129560,53727
2023-08,WEEKDAY,18,TRAIN,NS3,24314,68689
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS3,8754,10945
2023-08,WEEKDAY,23,TRAIN,DT18,7970,1188
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2295,659
2023-08,WEEKDAY,23,TRAIN,CE1/DT16,42032,6694
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,23578,3278
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,TE3,4290,1757
2023-08,WEEKDAY,10,TRAIN,TE3,8713,2191
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2702,967
2023-08,WEEKDAY,9,TRAIN,SE1,7323,2205
2023-08,WEEKDAY,9,TRAIN,DT3,16288,3447
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT3,5078,2096
2023-08,WEEKDAY,17,TRAIN,PW4,5972,9574
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,PW4,3081,3518
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3537,2733
2023-08,WEEKDAY,14,TRAIN,DT18,12530,12145
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW27,26096,35624
2023-08,WEEKDAY,18,TRAIN,EW27,115655,172345
2023-08,WEEKDAY,21,TRAIN,TE1,6320,3625
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,TE1,884,2273
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1440,1284
2023-08,WEEKDAY,23,TRAIN,NS20,4115,3188
2023-08,WEEKDAY,12,TRAIN,BP11,3378,2115
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2036,1165
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2328,1885
2023-08,WEEKDAY,13,TRAIN,DT24,4835,4409
2023-08,WEEKDAY,17,TRAIN,SW5,10208,14528
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,SW5,3926,4523
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC28,2090,2098
2023-08,WEEKDAY,17,TRAIN,CC28,6539,7286
2023-08,WEEKDAY,0,TRAIN,DT29,35,812
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT29,34,341
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1618,2320
2023-08,WEEKDAY,22,TRAIN,CC24,14192,3549
2023-08,WEEKDAY,22,TRAIN,TE1,2119,3079
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,TE1,533,1969
2023-08,WEEKDAY,23,TRAIN,DT30,613,6158
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,DT30,346,2465
2023-08,WEEKDAY,0,TRAIN,SE2,40,1028
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,SE2,11,462
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,42928,44174
2023-08,WEEKDAY,16,TRAIN,NS25/EW13,55396,43224
2023-08,WEEKDAY,9,TRAIN,TE8,10192,9764
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,TE8,3336,4907
2023-08,WEEKDAY,22,TRAIN,BP8,1241,1500
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,BP8,464,507
2023-08,WEEKDAY,13,TRAIN,TE13,3434,4708
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE13,1901,1874
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3337,2945
2023-08,WEEKDAY,12,TRAIN,PW4,4814,4458
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE19,1570,1362
2023-08,WEEKDAY,17,TRAIN,TE19,31321,3767
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,DT10/TE11,1833,1806
2023-08,WEEKDAY,7,TRAIN,DT10/TE11,16086,24379
2023-08,WEEKDAY,18,TRAIN,DT34,17083,11019
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,DT34,2318,1952
2023-08,WEEKDAY,23,TRAIN,CC6,4442,980
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC6,7117,714
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS13,25063,33732
2023-08,WEEKDAY,17,TRAIN,NS13,73620,120238
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,CC8,4552,3361
2023-08,WEEKDAY,10,TRAIN,CC8,9089,5979
2023-08,WEEKDAY,22,TRAIN,TE7,1298,5361
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,TE7,471,1964
2023-08,WEEKDAY,13,TRAIN,SW8,2630,3702
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,SW8,1022,913
2023-08,WEEKDAY,12,TRAIN,EW22,15049,15926
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW22,2739,2179
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,TE13,2032,1554
2023-08,WEEKDAY,15,TRAIN,TE13,4031,4202
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS2,6545,14708
2023-08,WEEKDAY,21,TRAIN,NS2,17581,37426
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,TE8,5047,4449
2023-08,WEEKDAY,19,TRAIN,TE8,13867,19534
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,PE3,3959,2335
2023-08,WEEKDAY,11,TRAIN,PE3,7052,4891
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NE8,7339,4807
2023-08,WEEKDAY,23,TRAIN,NE8,12079,10254
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NS18,633,120
2023-08,WEEKDAY,5,TRAIN,NS18,4096,837
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT28,5187,3333
2023-08,WEEKDAY,8,TRAIN,DT28,33064,41104
2023-08,WEEKDAY,8,TRAIN,DT20,12741,18698
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1049,2275
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1755,788
2023-08,WEEKDAY,6,TRAIN,DT30,13049,4093
